Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Drug_condition_and_replicate,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SAMPLE_TYPE,SRA Study,STRAIN,Subsample,Time_point_(passage)
SRR10554532,WCS,59,54957438,PRJNA592371,SAMN13424184,"Microbe\, viral or environmental",18530393,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236694,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-44_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-44_subsample-2,Culture,SRP233631,K-12 MG1655,2,44
SRR10554533,WCS,59,56189948,PRJNA592371,SAMN13424183,"Microbe\, viral or environmental",19238588,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236693,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-44_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-44_subsample-1,Culture,SRP233631,K-12 MG1655,1,44
SRR10554534,WCS,59,57269235,PRJNA592371,SAMN13424182,"Microbe\, viral or environmental",21019925,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236692,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-40_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-40_subsample-4,Culture,SRP233631,K-12 MG1655,4,40
SRR10554535,WCS,59,58340321,PRJNA592371,SAMN13424181,"Microbe\, viral or environmental",21324186,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236691,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-40_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-40_subsample-3,Culture,SRP233631,K-12 MG1655,3,40
SRR10554536,WCS,59,58313594,PRJNA592371,SAMN13424180,"Microbe\, viral or environmental",20421634,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236690,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-40_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-40_subsample-2,Culture,SRP233631,K-12 MG1655,2,40
SRR10554537,WCS,59,59708000,PRJNA592371,SAMN13424179,"Microbe\, viral or environmental",21212557,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236689,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-40_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-40_subsample-1,Culture,SRP233631,K-12 MG1655,1,40
SRR10554538,WCS,59,75206651,PRJNA592371,SAMN13424178,"Microbe\, viral or environmental",26580323,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236688,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-38_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-38_subsample-4,Culture,SRP233631,K-12 MG1655,4,38
SRR10554539,WCS,59,75998844,PRJNA592371,SAMN13424177,"Microbe\, viral or environmental",26855296,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236687,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-38_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-38_subsample-3,Culture,SRP233631,K-12 MG1655,3,38
SRR10554540,WCS,50,40118750,PRJNA592371,SAMN13423592,"Microbe\, viral or environmental",12934189,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Low CMP r2,SRX7236686,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B1_passage-08_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B1_passage-08_subsample-2,Culture,SRP233631,K-12 MG1655,2,8
SRR10554541,WCS,59,75463950,PRJNA592371,SAMN13424176,"Microbe\, viral or environmental",25601264,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236685,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-38_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-38_subsample-2,Culture,SRP233631,K-12 MG1655,2,38
SRR10554542,WCS,59,77280796,PRJNA592371,SAMN13424175,"Microbe\, viral or environmental",26623549,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236684,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-38_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-38_subsample-1,Culture,SRP233631,K-12 MG1655,1,38
SRR10554543,WCS,59,77857993,PRJNA592371,SAMN13424174,"Microbe\, viral or environmental",29534552,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236683,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-30_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-30_subsample-4,Culture,SRP233631,K-12 MG1655,4,30
SRR10554544,WCS,59,78484455,PRJNA592371,SAMN13424173,"Microbe\, viral or environmental",29727731,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236682,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-30_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-30_subsample-3,Culture,SRP233631,K-12 MG1655,3,30
SRR10554545,WCS,59,77812268,PRJNA592371,SAMN13424172,"Microbe\, viral or environmental",28599202,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236681,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-30_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-30_subsample-2,Culture,SRP233631,K-12 MG1655,2,30
SRR10554546,WCS,59,79908479,PRJNA592371,SAMN13424171,"Microbe\, viral or environmental",29731006,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236680,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-30_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-30_subsample-1,Culture,SRP233631,K-12 MG1655,1,30
SRR10554547,WCS,59,72037348,PRJNA592371,SAMN13424170,"Microbe\, viral or environmental",26288558,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236679,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-26_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-26_subsample-4,Culture,SRP233631,K-12 MG1655,4,26
SRR10554548,WCS,59,72975625,PRJNA592371,SAMN13424169,"Microbe\, viral or environmental",26632212,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236678,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-26_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-26_subsample-3,Culture,SRP233631,K-12 MG1655,3,26
SRR10554549,WCS,59,72300193,PRJNA592371,SAMN13424168,"Microbe\, viral or environmental",25412701,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236677,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-26_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-26_subsample-2,Culture,SRP233631,K-12 MG1655,2,26
SRR10554550,WCS,59,74099752,PRJNA592371,SAMN13424167,"Microbe\, viral or environmental",26428265,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236676,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-26_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-26_subsample-1,Culture,SRP233631,K-12 MG1655,1,26
SRR10554551,WCS,50,39217350,PRJNA592371,SAMN13423591,"Microbe\, viral or environmental",13348308,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Low CMP r2,SRX7236675,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-B1_passage-08_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-B1_passage-08_subsample-1,Culture,SRP233631,K-12 MG1655,1,8
SRR10554552,WCS,59,72031153,PRJNA592371,SAMN13424166,"Microbe\, viral or environmental",26490819,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236674,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-20_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-20_subsample-4,Culture,SRP233631,K-12 MG1655,4,20
SRR10554553,WCS,59,72746823,PRJNA592371,SAMN13424165,"Microbe\, viral or environmental",26781469,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236673,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-20_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-20_subsample-3,Culture,SRP233631,K-12 MG1655,3,20
SRR10554554,WCS,59,72093103,PRJNA592371,SAMN13424164,"Microbe\, viral or environmental",25549083,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236672,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-20_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-20_subsample-2,Culture,SRP233631,K-12 MG1655,2,20
SRR10554555,WCS,59,73951603,PRJNA592371,SAMN13424163,"Microbe\, viral or environmental",26599137,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236671,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-20_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-20_subsample-1,Culture,SRP233631,K-12 MG1655,1,20
SRR10554556,WCS,59,67866756,PRJNA592371,SAMN13424162,"Microbe\, viral or environmental",25105757,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236670,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-12_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-12_subsample-4,Culture,SRP233631,K-12 MG1655,4,12
SRR10554557,WCS,59,68808809,PRJNA592371,SAMN13424161,"Microbe\, viral or environmental",25458415,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236669,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-12_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-12_subsample-3,Culture,SRP233631,K-12 MG1655,3,12
SRR10554558,WCS,59,68037502,PRJNA592371,SAMN13424160,"Microbe\, viral or environmental",24272431,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236668,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-12_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-12_subsample-2,Culture,SRP233631,K-12 MG1655,2,12
SRR10554559,WCS,59,69792221,PRJNA592371,SAMN13424159,"Microbe\, viral or environmental",25252977,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236667,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-12_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-12_subsample-1,Culture,SRP233631,K-12 MG1655,1,12
SRR10554560,WCS,59,68920791,PRJNA592371,SAMN13424158,"Microbe\, viral or environmental",25387902,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236666,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-10_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-10_subsample-4,Culture,SRP233631,K-12 MG1655,4,10
SRR10554561,WCS,59,69958306,PRJNA592371,SAMN13424157,"Microbe\, viral or environmental",25798048,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236665,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-10_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-10_subsample-3,Culture,SRP233631,K-12 MG1655,3,10
SRR10554562,WCS,50,23358350,PRJNA592371,SAMN13423590,"Microbe\, viral or environmental",5793011,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Low CMP r1,SRX7236664,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-70_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-70_subsample-4,Culture,SRP233631,K-12 MG1655,4,70
SRR10554563,WCS,59,69043039,PRJNA592371,SAMN13424156,"Microbe\, viral or environmental",24507670,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236663,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-10_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-10_subsample-2,Culture,SRP233631,K-12 MG1655,2,10
SRR10554564,WCS,59,70883721,PRJNA592371,SAMN13424155,"Microbe\, viral or environmental",25539704,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236662,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-10_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-10_subsample-1,Culture,SRP233631,K-12 MG1655,1,10
SRR10554565,WCS,59,64661522,PRJNA592371,SAMN13424154,"Microbe\, viral or environmental",23992660,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236661,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-08_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-08_subsample-4,Culture,SRP233631,K-12 MG1655,4,8
SRR10554566,WCS,59,65481917,PRJNA592371,SAMN13424153,"Microbe\, viral or environmental",24294320,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r2,SRX7236660,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-08_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-08_subsample-3,Culture,SRP233631,K-12 MG1655,3,8
SRR10554567,WCS,59,64891445,PRJNA592371,SAMN13424152,"Microbe\, viral or environmental",23178844,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236659,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-08_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-08_subsample-2,Culture,SRP233631,K-12 MG1655,2,8
SRR10554568,WCS,59,66534949,PRJNA592371,SAMN13424151,"Microbe\, viral or environmental",24102530,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r2,SRX7236658,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-H7_passage-08_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-H7_passage-08_subsample-1,Culture,SRP233631,K-12 MG1655,1,8
SRR10554569,WCS,59,63840596,PRJNA592371,SAMN13424150,"Microbe\, viral or environmental",10699081,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236657,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-70_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-70_subsample-4,Culture,SRP233631,K-12 MG1655,4,70
SRR10554570,WCS,59,64760819,PRJNA592371,SAMN13424149,"Microbe\, viral or environmental",11013218,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r1,SRX7236656,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-70_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-70_subsample-3,Culture,SRP233631,K-12 MG1655,3,70
SRR10554571,WCS,59,63703716,PRJNA592371,SAMN13424148,"Microbe\, viral or environmental",9533221,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236655,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-70_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-70_subsample-2,Culture,SRP233631,K-12 MG1655,2,70
SRR10554572,WCS,59,65557319,PRJNA592371,SAMN13424147,"Microbe\, viral or environmental",10170146,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236654,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-70_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-70_subsample-1,Culture,SRP233631,K-12 MG1655,1,70
SRR10554573,WCS,50,23455500,PRJNA592371,SAMN13423589,"Microbe\, viral or environmental",5721759,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Low CMP r1,SRX7236653,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-70_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-70_subsample-3,Culture,SRP233631,K-12 MG1655,3,70
SRR10554574,WCS,59,65334358,PRJNA592371,SAMN13424146,"Microbe\, viral or environmental",13195330,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236652,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-66_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-66_subsample-4,Culture,SRP233631,K-12 MG1655,4,66
SRR10554575,WCS,59,66231630,PRJNA592371,SAMN13424145,"Microbe\, viral or environmental",13491017,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236651,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-66_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-66_subsample-3,Culture,SRP233631,K-12 MG1655,3,66
SRR10554576,WCS,59,65148980,PRJNA592371,SAMN13424144,"Microbe\, viral or environmental",11999580,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236650,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-66_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-66_subsample-2,Culture,SRP233631,K-12 MG1655,2,66
SRR10554577,WCS,59,66991137,PRJNA592371,SAMN13424143,"Microbe\, viral or environmental",12682609,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r1,SRX7236649,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-66_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-66_subsample-1,Culture,SRP233631,K-12 MG1655,1,66
SRR10554578,WCS,59,67280355,PRJNA592371,SAMN13424142,"Microbe\, viral or environmental",20521261,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",Ultra-low TMP r1,SRX7236648,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-64_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-64_subsample-4,Culture,SRP233631,K-12 MG1655,4,64
SRR10554579,WCS,59,67994550,PRJNA592371,SAMN13424141,"Microbe\, viral or environmental",20737255,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236647,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-64_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-64_subsample-3,Culture,SRP233631,K-12 MG1655,3,64
SRR10554580,WCS,59,67512756,PRJNA592371,SAMN13424140,"Microbe\, viral or environmental",19512591,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r1,SRX7236646,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-64_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-64_subsample-2,Culture,SRP233631,K-12 MG1655,2,64
SRR10554581,WCS,59,69062627,PRJNA592371,SAMN13424139,"Microbe\, viral or environmental",20306416,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",Ultra-low TMP r1,SRX7236645,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-64_subsample-1,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-64_subsample-1,Culture,SRP233631,K-12 MG1655,1,64
SRR10554582,WCS,59,71324864,PRJNA592371,SAMN13424138,"Microbe\, viral or environmental",25147742,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r1,SRX7236644,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-58_subsample-4,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-58_subsample-4,Culture,SRP233631,K-12 MG1655,4,58
SRR10554583,WCS,59,72329221,PRJNA592371,SAMN13424137,"Microbe\, viral or environmental",25527244,ETH ZURICH,2016-12/2017-01,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",Ultra-low TMP r1,SRX7236643,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-G7_passage-58_subsample-3,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-G7_passage-58_subsample-3,Culture,SRP233631,K-12 MG1655,3,58
SRR10554584,WCS,50,23501450,PRJNA592371,SAMN13423588,"Microbe\, viral or environmental",5361444,ETH ZURICH,2016-12/2017-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",Low CMP r1,SRX7236642,Israel,Asia,Israel,NextSeq 500,not applicable,exp-1_well-A1_passage-70_subsample-2,SINGLE,PCR,GENOMIC,Escherichia coli,ILLUMINA,2019-11-29T00:00:00Z,exp-1_well-A1_passage-70_subsample-2,Culture,SRP233631,K-12 MG1655,2,70
